freq,verbatim_term,prefLabel_en
1,loaves of bread freshly drawn from the oven,loaves of bread freshly drawn from the oven
1,very thin sheets of lead,sheet
1,hair of the petit-gris,hair
1,rat hairs,hair
1,bristles of a rat’s whiskers,bristles of a rat’s whisker
1,hair from the tail of a squirrel’s fur,hair
1,another fragrant one that resembles olive oil,another fragrant one that resembles olive oil
1,neatest sand that can be found for copper,sand
1,bones of the foot of oxen for sand,bone
1,sand of bone,sand
1,essential oils,oil
1,very clear lantern horn,horn
1,silvered &amp; burnished paper,silvered
1,simple carton,carton
1,pure tin pure or or lead,tin
1,salt of tartar,salt
1,powdered chalk,chalk
1,the champagne one that painters use,the champagne one that painters use
1,common marble,marble
1,finely pulverized tripoli,tripoli
1,wax candle,candle
1,pestled slate,slate
1,salt of saltwort,salt
1,burnt linen,linen
1,common glass sand,sand
2,moistened sand,moistened sand
1,cendrée earth,cendrée
1,sand near my area,sand
2,fixed quicksilver,quicksilver
1,the one from the sea,the one from the sea
1,human bones,bone
1,sand of calcined glass,sand
1,from sandy paths dried out by the sun,from sandy paths dried out by the sun
1,pure wine,wine
2,substance of skillets,substance of skillet
1,pure latton used for trebuschets,pure latton used for trebuschet
1,fatty &amp; strong earths,fatty &amp; strong earth
1,common earth,earth
2,lean sands,sand
1,burned linen,burned linen
1,stones of tuf,stone
1,"sand from oxen feet, burned twice &amp; finely ground","sand from oxen feet, burned twice &amp; finely ground"
1,sheep foot bones,bone
1,composition thereof,composition thereof
1,those of oxen foot,those of oxen foot
1,calcined vitriol,vitriol
1,very fine sands,sand
1,terres bolvenes,terres bolvene
1,well ground ceruse,ceruse
1,old printers' type,old printers type
1,slightly coarser sand,sand
1,sand from corp rock,sand
1,lean soils,soil
1,beaten egg glair,beaten egg glair
1,boiled wine with elm tree roots,wine
1,molded tripoli,molded tripoli
2,burned felt,felt
1,fat of a young goat kid,fat
1,root of the maple,root of the maple
1,wood with streaked grain,wood
1,eau panée,eau panée
1,burning paper,paper
1,sweet new wine,wine
1,mastic subtly pulverized,mastic subtly pulverized
1,those of cutlers,those of cutler
1,pierres de filieres,pierres de filiere
1,old horseshoes,old horseshoe
1,grindings from sharpening large scissors &amp; large knives,grinding
5,wine boiled with elm root,wine
1,substance of the trebuschets,substance of the trebuschet
1,iron or pin filings,iron
1,bone marrow,marrow
1,blue of flowers florey or of flanders,blue
1,blue varnish,varnish
1,terroy merita,terroy meritum
1,ash of vine shoots,ash
1,goldsmith’s water,water
1,well water,water
1,glue of partenay or parchment,glue
1,white of one egg,white
1,spike lavender oil.,oil
1,oil of perolle petrolle,oil
1,verinsevenice turpentine,turpentine
3,copper filings,filing
1,good vermilion,vermilion
1,flour glue,glue
1,well-pestled sandarac,sandarac
1,crust of bread,crust
1,d’araucq rock alum,rock
2,red varnish,varnish
1,quite clear gum water,water
2,gum arabic,arabic
2,yellow varnish,varnish
1,well beaten saffron,saffron
1,fine pitch,pitch
1,green wax,wax
1,red wax,wax
1,resins resin pitch,pitch
1,clear glue,glue
1,quickt aiantsilver,quickt aiantsilver
1,green copperas,coppera
6,glass alum,glass
1,currier's water,water
3,very clear glue,glue
1,fig tree wood,wood
1,yellow gold,gold
1,the white of one egg,white
1,partridge feather,feather
1,or moleu,or moleu
1,white vinegar,vinegar
1,old urine,urine
1,guesdre woad,guesdre woad
1,"orange peel,","orange peel,"
3,terra merita,terra meritum
1,lit charcoal,charcoal
1,benzoin just as coarsely pestled,benzoin
2,petrolle oil,oil
2,white copperas,coppera
1,sang de raiye da rac,sang de raiye da rac
1,sang dea raiec,sang dea raiec
1,very strong vinegar,vinegar
1,currier’s’ black,currier’s’ black
1,grais powder,powder
2,fountain water,water
1,water for disease of the eyes,water
1,calcined tin,calcined tin
1,glue quite clear,glue quite clear
1,sang darage darac,sang darage darac
1,pig’s bladder,pig’s bladder
1,toast with butter,toast with butter
1,any other vapor,any other vapor
1,old scrapings or thin plates of iron,old scrapings or thin plates of iron
1,pulverized antimony,antimony
1,iron nail heads,iron nail head
1,fine powder of quicklime,powder
1,calcined oyster shells,shell
1,stones of which are made the sharpening stones or files of barbers,stones of which are made the sharpening stones or files of barber
1,iron fittings,iron fitting
1,fixed mercury,mercury
1,the finest sand you have,sand
1,"tanner’s earth, or the one with which potters make a whitening on pots",earth
1,paper from florence,paper
1,whitish brick,brick
1,sand for b lead,lead
1,clay earth with which one makes tiles,earth
1,calcined black pebbles from the river,calcined black pebbles from the river
1,black lead of saulmon,lead
1,glair of eggs,glair
1,molten lead,lead
1,candle black,black
1,fine latten of pots,latten
1,latten of potin,latten
2,fine latten,latten
1,wool stuffing,wool
1,grey soot from the furnace of the silversmiths,soot
1,quick lime,lime
1,grey soot of locksmiths,soot
1,hat felt burnt,felt
3,burnt bone,bone
1,sand for copper,sand
1,burnt hat felt,felt
1,dross of iron,dross of iron
5,iron dross,iron dross
1,charcoal of vine shoots,charcoal
3,clay earth,earth
1,well beaten glair of eggs,glair
1,finely pestled slate,finely pestled slate
1,"little-cooked tile, ground",tile
1,tracing paper burnt,tracing paper burnt
1,burnt black tracing paper,paper
1,burnt horse dung,dung
1,alabaster calcined,alabaster calcined
3,excellent sand,sand
1,soft &amp; fine sand,sand
1,coarse sand,sand
2,eau magistra,magistra
1,tartar oil,oil
1,waters of the aforesaid salts,water
3,sand from thoulouse,sand
1,pulverized sandiver,sandiver
1,sand from a mine in thoulouse,sand
2,natural sand,sand
1,well burned bone of oxen feet,well burned bone of oxen feet
1,"bone of oxen feet, thoroughly burned &amp; pulverized","bone of oxen feet, thoroughly burned &amp; pulverized"
3,fatty sand,sand
1,fatty metal,metal
1,felt also well burned,felt also well burned
1,the one of willow,the one of willow
1,burnt oysters,burnt oyster
1,charcoal for pouncing,charcoal
6,salt water,water
1,the one of oak or beech,the one of oak or beech
3,soft lead,lead
1,water of glair of egg,water
1,clear walnut oil,oil
1,that of the mine,that of the mine
1,well-beaten glair of egg,glair
1,aspic oil,oil
2,sel de verre,sel de verre
1,green varnish,varnish
3,beaten glair of egg,glair
1,copper for cauldrons,copper
1,burnt felt,felt
4,sand from the mine,sand
1,bone sand,sand
1,pulverized bone,bone
1,experimented sands,sand
1,material of a skillet,material of a skillet
1,"bone of oxen feet, burned, pulverized","bone of oxen feet, burned, pulverized"
1,excellent sand for lead,sand
1,fine casting sand,sand
1,potin of syringe,potin
1,the one which is found in a vineyard near puy david,the one which is found in a vineyard near puy david
1,"the one is from the touch, near sainct michel &amp; toward blagnac, in a vineyard that is quite high up","the one is from the touch, near sainct michel &amp; toward blagnac, in a vineyard that is quite high up"
1,very finely ground sands,sand
1,burned earth,burned earth
1,thoroughly burnt sand,sand
1,roots of a young elm,roots of a young elm
1,glair of egg passed through a sponge,glair of egg passed through a sponge
1,melted resin,resin
1,casting sand coming from the mine,casting sand coming from the mine
1,sand of the mine of thoulouse,sand
1,sand from pulverized rock salt,sand
1,artificial sands,sand
1,wheat flour,flour
1,fatty sands,sand
1,mineral sand,sand
1,sand of burnt ox bones and rock salt,sand
1,bone of the foot of oxen,bone
1,"alabaster, pulverized",alabaster
1,sand that releases well,sand
1,salts appropriate for metals,salt
1,"sal ammoniac, well pulverized","sal ammoniac, well pulverized"
1,glassmakers’ white sand from the mine,sand
1,"oil either of olive, walnut, or even better spike lavender",oil
1,sand white mai like salt,sand white mai like salt
1,gummed or pure water,gummed or pure water
1,pulverized &amp; finely ground iron dross,pulverized &amp; finely ground iron dross
2,calcined slate,slate
13,crocum ferri,ferri
1,"linen, or burnt felt",felt
1,ashes of paper,ash
1,sand from a mine,sand
1,the one of the s mines,the one of the s mine
1,terre fondue of potters,terre fondue of potter
1,willow charcoal powder,powder
1,pulverized willow charcoal,charcoal
1,founder’s earth which founders use,earth
1,sand from river tellins and mussels,sand
1,impalpable white sand,sand
1,old water from farriers,water
1,vitriol of saltpeter,vitriol
1,congealed mercury,mercury
1,white ash of all woods,ash
1,finely pulverized quicklime,quicklime
1,well pulverized tallow,tallow
1,sap green,sap green
1,canvas yellowed with chalk,canvas yellowed with chalk
1,dogfish skin,skin
1,thin yellow canvas,canva
1,sage leaf,sage leaf
1,dog skin,skin
1,"very even steel, &amp; well filed","very even steel, &amp; well filed"
1,better steel &amp; iron,steel
1,beech wood,wood
26,iron wire,wire
1,pulverized rosin,rosin
1,sheep skin,skin
1,gummed wax,gummed wax
1,calf or sheep leather,leather
1,pulverized emery,pulverized emery
1,dry chalk,chalk
1,good calf skin,skin
1,threads of gold &amp; of fine &amp; false silve,thread
1,black thread,thread
1,annealed iron wire,wire
1,not quite lukewarm aquafortis,aquaforti
1,thunder stone,stone
1,plain canvas,canva
1,thin canvas,canva
1,black stone,stone
1,sharpening stone,sharpening stone
1,willow wood,wood
1,lightly lukewarm water,water
2,hot charcoal,charcoal
1,walnut olive oil,oil
1,white linen cloth,cloth
1,silver foil,foil
1,subtly ground mastic,subtly ground mastic
1,amber pulverized,amber pulverized
1,oil of turpentine or of spike lavender,oil
1,pure &amp; fine tin,pure &amp; fine tin
1,tinning done in leaf,tinning done in leaf
1,hare skin,skin
1,metals already alloyed,metals already alloyed
1,earth bourre bolvene,earth bourre bolvene
1,latten from a candlestick,latten
1,lean white sand,sand
1,white sand,sand
1,burnt earth,earth
1,ground metals,metal
1,orpiment in leaf form,orpiment
1,ground cristallin,cristallin
1,clear &amp; white turpentine oil,clear &amp; white turpentine oil
1,oil panel,oil panel
1,or on mat,or on mat
1,thick glass,glass
1,large panes of glass,large panes of glass
2,white calcined pebbles,pebble
2,alkali salt,salt
1,calcined saltpeter,calcined saltpeter
1,"good minium, not adulterated by brick",minium
1,"white pebbles that are found by the rivers &amp; among the sand bank &amp; paths, which are somewhat transparent",pebble
1,vitrified minium,minium
1,calcined pebbles,pebble
1,slightly burnt tartar,tartar
1,colored glass,glass
1,melted copper,melted copper
1,rubified antimony,antimony
1,stone pulverized,stone
1,"pumice stone, calcined &amp; pulverized, &amp; tr with three parts of minium",stone
1,thoroughly pulverized yellow amber,amber
1,medicinal gums,gum
2,coarse salt,salt
1,rapeseed oil,oil
1,ciment royal,ciment royal
1,rock alum,rock
1,foil backing for topaz,foil backing for topaz
1,substance of wine,substance of wine
1,first substance of wine,first substance of wine
1,holy water,water
1,new wooden,wooden
1,new water,water
1,soft &amp; white ointment,ointment
1,ivy leaves,ivy leafe
1,newest wax,wax
1,first water,water
1,water of sublimate,water
1,chicken gut,chicken gut
2,fine sand,sand
1,foam of urine,foam
1,quite clean &amp; polished blade or iron,quite clean &amp; polished blade or iron
1,sweet boutteure,sweet boutteure
1,wheat flower,flower
1,egg oil,oil
1,very soft clay,clay
1,scales of pure silver &amp; of gilt silver,scale
1,very soft thread,thread
1,slip of linen,slip of linen
1,reheated plaster,plaster
1,ants with soil,ants with soil
1,chopped sheep’s heart,chopped sheep’s heart
1,"aspalte is, which is found in germany","aspalte is, which is found in germany"
1,most excellent sand one can find for molding in a frame,sand
1,plaster of paris,plaster
10,sal ammoniac water,water
20,feather alum,feather
1,sand for molding flowers &amp; leaves &amp; delicate things,sand
1,ground raw plaster,plaster
1,shell of crabs &amp; crayfish,shell
1,not sandy,not sandy
1,wire of the same metal,wire
1,molten copper and latten,copper
1,vini spiritum,vini spiritum
1,liquid sand,sand
1,the white one que v in powder that apothecaries sell,the white one que v in powder that apothecaries sell
1,the most excellent sand that can be found for lead,sand
1,white c silk,silk
1,good feather alum,feather
1,common silver,silver
1,greasy leather,leather
1,"plaster, pulverized &amp; reheated",plaster
1,founder’s earth of the founders of great works,earth
1,cloth shearings,cloth shearing
1,whitish stone,stone
1,muddy &amp; clean water,muddy &amp; clean water
1,muddy water,water
2,cooked plaster,cooked plaster
1,chalk from champagne,chalk
1,small stones,stone
1,bone of hart,bone
1,lukewarm water,water
1,archal wire,wire
1,white &amp; yellow marcasites,white
2,fresh &amp; damp earth,fresh &amp; damp earth
1,fine and new lead,lead
1,yellow filth,filth
1,that of latten,that of latten
1,iron wire is firmer,iron wire is firmer
1,sal ammoniac wateer,sal ammoniac wateer
1,pulverized sal ammoniac,ammoniac
1,pestled tiles,pestled tile
6,wetted sand,wetted sand
1,grain of millet,grain
1,the one of latten,the one of latten
1,strings of spinets,string
1,cake of earth,cake of earth
1,clear mustard,mustard
1,pureed broth,broth
1,common fountain water,water
17,tempered sand,sand
1,wet sand,sand
1,cittern strings,string
1,burnt bones,bone
1,lead alloyed with tin,lead
1,alloyed tin,tin
1,tin alloyed with lead,tin
1,sand of plaster,sand
1,wet alum,wet alum
1,aquafortis d,aquafortis d
1,ciment real,real
1,silver strips,silver strip
1,common plaster,plaster
1,old leather,leather
1,parings of the feet of field mice,parings of the feet of field mouse
1,new leather,leather
1,sal ammoniac water among the common,water
1,oil of sulfur &amp; turpentine,oil
1,calcined bones of the animal,bone
1,sand that was used,sand
1,blood of snakes,blood
1,mother of pearl,mother of pearl
2,good plaster,plaster
1,stones made from water,stone
1,potirons of trees,potirons of tree
1,old vine stocks,old vine stock
1,compound of tin &amp; fine latten,compound of tin &amp; fine latten
1,fantastical pieces of wood,fantastical pieces of wood
1,heated parchment,parchment
1,sulfurous marcasites,marcasite
1,paper pestled,paper pestled
1,white coral,coral
1,firm fine tin,tin
1,"lead, fine &amp; new",lead
1,"sand, the finest that you can",sand
1,pitch rosin,rosin
1,water moderately salty,salty
1,sand that was used in the reheated noyaulx,sand
1,smoke of a tallow candle,smoke
1,charcoal pulverized,charcoal
1,sand used for the noyau,sand
2,pulverized charcoal,charcoal
1,grain of wheat,grain
1,perfect sand for the frame,sand
1,good tin,tin
1,sand that you use for the noyau,sand
1,pure aspalte,aspalte
1,wet flour,flour
1,billon silver,silver
1,sheets of gemstone foils,sheet
1,common sand,sand
1,branch of wormseed,branch of wormseed
1,sand for casting in gold,sand
1,common sand of goldsmiths,sand
1,meat &amp; the egg,meat &amp; the egg
1,green fabric,green fabric
1,well-minced flesh with the yolk of a hard-boiled egg,flesh
1,mutton heart,mutton heart
1,delicate flesh,flesh
1,live mealworms,mealworm
1,compactile ferrum,compactile ferrum
1,needle filings,filing
1,good quicklime,quicklime
4,aes ustum,aes ustum
1,"filings of latten of thin copper, u antimony, sublimate, finely pulverized",filing
5,melted silver,melted silver
1,residue of common vinegar,residue
1,any lean sand that does not hold together,sand
1,sand with which goldsmiths buff enamels,sand
1,"sand, the leanest &amp; driest you can find","sand, the leanest &amp; driest you can find"
1,leaves from vine,leaves from vine
1,thin mustard,mustard
1,alloyed silver is better for casting than the fine one,alloyed silver is better for casting than the fine one
1,thick sauce,thick sauce
1,reheated brick,brick
1,reheated feather alum,feather
1,"pure feather alum, reheated &amp; pulverized",feather
1,teston silver,silver
2,alloyed silver,silver
1,sandy earth,earth
1,good lute,lute
1,silver from the capital,silver
1,cloth waste which founders use to cast their cannons,cloth waste which founders use to cast their cannon
1,not fine silver but alloyed,silver
1,fresh sand,sand
1,"salts, sublimated &amp; mixed together","salts, sublimated &amp; mixed together"
1,coarse common salt melted,coarse common salt melted
3,melted metal,melted metal
1,metallic grain,grain
1,good buttered toast,good buttered toast
1,gold coins,gold coin
1,white arsenic,arsenic
1,earth mixed with dung or founder’s earth that artillery founders use,earth
1,fine copper filings,filing
1,broken steel,steel
2,raw tartar,tartar
1,glued to the quarton,glued
1,"tin, very little alloyed with lead","tin, very little alloyed with lead"
1,grains of gold,grain
2,alloyed gold,gold
1,sand of the second cast,sand
1,"transparent grey plaster is not strong, but the one that, being tempered, is white","transparent grey plaster is not strong, but the one that, being tempered, is white"
2,sand of noyau,sand
1,melted iron,melted iron
1,well-clarified sugar,sugar
1,sugar melted in water,sugar melted in water
1,iron rust,rust
1,very hot wax,wax
1,clear sand,sand
1,animal bones,bone
1,oil of brick,oil
1,oil of petrol or sulfur,oil
1,sandy clay earth,earth
1,terre bolvene,terre bolvene
1,founders’ earth,earth
1,aforesaid founders’ earth,earth
1,earth that founders use to braze or solder,earth
1,sifted ash,ash
1,crucible bottoms,crucible bottom
1,"gold and silver, melted","gold and silver, melted"
1,ground borax,borax
1,silver finer than the alloy from the capital and like that of the real,silver finer than the alloy from the capital and like that of the real
1,"arsenic &amp; two times as much of raw tartar, coarsely pulverized",arsenic
1,small stone of pulverized borax,stone
1,adulterated silver,silver
1,well-melted silver,silver
1,lean delicate sand,sand
2,base silver,silver
1,burned tartar,burned tartar
1,alloy of teston,alloy of teston
1,common bullitoyre,bullitoyre
1,water of bullitoyre,water
1,water of tartar,water
1,white lead,lead
1,cendré of azure,cendré of azure
1,coarse linen,linen
6,latten wire,wire
1,iron or latten wire,wire
1,sieved fine hair of cloth waste,hair
2,"wax, melted",wax
1,iron points,iron point
1,quite good vinegar,vinegar
1,mixed tin,tin
2,melted sulfur,sulfur
2,boiling water,water
3,candle smoke,smoke
1,common sand from the mine,sand
1,steel fillings &amp; needles,steel fillings &amp; needle
1,filings of needles,filing
1,very finely ground ceruse or lead white,ceruse
2,hard wax,wax
1,sand of crocum,sand
1,good strong vinegar,vinegar
1,soldering gold,soldering
1,white thick which saliva that is found on the teeth,white thick which saliva that is found on the teeth
1,boiled water of quince seed,water
1,fat earth,earth
1,little spangle of gold,little spangle of gold
1,brittle melted gold,brittle melted gold
1,verd de terre,verd de terre
1,plate of lead,plate
1,strong yellow latten,latten
1,nails of rosette,nail
1,yellowed latten,yellowed latten
1,fresh calamine,calamine
1,remelted latten,latten
1,calamine smoke,smoke
1,german tokens,german token
1,soft latten,latten
1,prepared tutty,prepared tutty
1,very yellow latten,latten
1,pig fat,fat
2,huile tingente,huile tingente
1,latten from skillets in which one makes the mush for little children,latten
1,strong smoke,smoke
1,pure red copper from a cauldron or other thin works,copper
1,arsenic sublimate,sublimate
2,hot ash,ash
1,☿ sublimate of venice,sublimate
1,grey earth,earth
1,spat from germany,spat
1,pieces of the molds that have been used,pieces of the molds that have been used
1,thick bones,bone
1,sulfured black wax,sulfured black wax
1,scrapings of the mold,scrapings of the mold
1,the yellow,the yellow
2,fresh clay,clay
1,sand for molds of flat medals,sand
1,black modeling wax,wax
1,counterfeit diamonds put in a work,counterfeit diamonds put in a work
1,false stones,stone
2,written paper,paper
1,new &amp; unadulterated lead,lead
1,hard wood,wood
1,plates of copper,plate
1,new lead,lead
1,sheets of copper,sheet
1,water so hot,water
2,black sulfured wax,wax
1,"charcoal, pestled &amp; finely passed through a linen","charcoal, pestled &amp; finely passed through a linen"
2,white plaster,plaster
1,the aforesaid pulverized charcoal,charcoal
1,pestled charcoal,charcoal
4,modeling wax,wax
1,whitened latten wire,whitened latten wire
1,yellow potter’s earth,yellow potter’s earth
1,thick thread,thread
1,white bones,bone
1,olive wheat oil,oil
1,goldsmith’s cement,cement
1,white of ceruse,white
6,melted butter,melted butter
1,wetted sand for noyau,wetted sand for noyau
1,common carton,carton
1,shearings of cloth,shearings of cloth
1,discarded cloth waste,discarded cloth waste
1,lean earth of which the founders of artillery &amp; bells make their trusseaulx and molds,lean earth of which the founders of artillery &amp; bells make their trusseaulx and mold
1,warm manure,manure
1,wheat chaff,wheat chaff
1,good filings,filing
1,leaves &amp; sheets of silver,leaves &amp; sheets of silver
1,some of small,some of small
1,grain of large amaranth,grain
1,grain of rapeseed,grain
1,grain of yellow millet,grain
1,thicker tempered sand,sand
1,thick sand,sand
2,soft clay,clay
1,thick iron wire,wire
1,rather strong iron,iron
1,very base solder,solder
1,pure silver,silver
1,old k,k
1,sour latten of candlesticks,latten
2,melted glass,glass
1,"pulverized calamine, raw &amp; pure",calamine
1,soft latten of skillets,latten
1,turmeric root or terra merita,turmeric root or terra meritum
1,strong plaster,plaster
1,bad linen,linen
1,soap from venice,soap
1,gold from the rhine,gold
1,spangle gold,gold
1,base gold from germany,gold
1,fine alloy,fine alloy
1,very thin silver sheet,sheet
1,very strong wax,wax
1,very finely ground iron scales,very finely ground iron scale
1,glowing charcoal,glowing charcoal
2,common lute,lute
1,ashes of the wax,ash
1,iron wires,wire
2,black wax,wax
1,sand which served for the molds,sand
1,molding sand,sand
1,gilded leather,gilded
1,black oil,oil
1,false white stones,stone
2,iron plates,plate
1,common oil,oil
1,biggish bones,bone
1,halves of well-rounded peas,halves of well-rounded pea
1,delicate plate of lead,plate
1,alloyed lead,lead
1,dried glair of egg,glair
2,warm urine,urine
1,crushed chalk,chalk
1,warm water,water
1,sheets of lead &amp; copper,sheet
1,well-ground iron scales,scale
1,gold as gilding,gold
1,good lime,lime
1,silver from reals,silver
1,one of silver,one of silver
1,tin and lead filings,filing
1,metal filings,filing
1,the one of gold,the one of gold
1,tinned latten,latten
1,well-ground ceruse,ceruse
1,colored wax,wax
1,good aquafortis,aquaforti
1,amalgamated gold,gold
1,pork fat,fat
1,window glass from lorraine,glass
1,spinet strings,string
1,cuttlefish bones,bone
1,"gold, thinly beaten esp &amp; well burnished with a chaple","gold, thinly beaten esp &amp; well burnished with a chaple"
1,gold ingot,gold ingot
1,good ashes,ash
1,swine bristle,swine bristle
1,spinet string,string
1,cotton cloth,cloth
1,paste of flour,paste
1,small grains of ☿,grain
1,ox foot bone,bone
1,natural flower or leaf,flower
1,lightly ground minium,minium
1,charcoal of peach tree pits,charcoal
1,very hot melted wax,wax
1,wires of latten.,wire
1,stone plaster,plaster
1,the one of paris &amp; spain,the one of paris &amp; spain
1,sand for flowers,sand
1,liver or lung of a cow or sheep,liver or lung of a cow or sheep
1,stuffing cloth,stuffing cloth
1,sand de noyau dalu of gip of lateribus,sand de noyau dalu of gip of lateribus
1,gip mat,gip mat
1,alume jameni,alume jameni
1,sand for frames,sand
1,pieces of molds,pieces of mold
1,rusty filings,filing
1,"the one which is white, light like a sponge","the one which is white, light like a sponge"
1,rotten wood,wood
1,wheat starch from england,starch
1,ben oil,oil
1,flower oil,oil
1,white amber,amber
1,levant bole,bole
1,crushed aes ustum,crushed aes ustum
1,sous from spain,sous from spain
1,sous from france,sous from france
1,coined silver,coined silver
1,leady silver,silver
1,plump &amp; thick felt,felt
1,bad sand,sand
1,gummed modeling wax,wax
1,fatty plaster,plaster
1,iron or steel wire,wire
1,lute of plaster that has been used for molds,lute
1,lime mortar,mortar
1,veins of wax,veins of wax
1,caput mortuum,caput mortuum
1,aquafortis of vitriol,aquaforti
1,plate of cork,plate
1,good grain powder,powder
1,old cauldron,old cauldron
1,pressed paper,paper
1,cake of wax,cake of wax
1,"plates of wax, cork &amp; wood",plate
1,feather quill,quill
1,calcined black river pebbles,calcined black river pebble
1,very hard wax,wax
1,gilded silver,gilded
1,stone from istre,stone
1,black wax mixed with sulfur,black wax mixed with sulfur
1,transparent wax,wax
1,wetted sand # like for noyau,wetted sand # like for noyau
1,untempered steel,steel
1,steeled iron,steeled iron
1,red tin,tin
1,delicate straw,straw
1,thin wire of latten,wire
1,thoroughly tempered wine,thoroughly tempered wine
1,scabious or bugloss water,water
1,baccis juniperi,baccis juniperi
