folio,text in tag,before,after
tl_p071v_preTEI,England,"['there', 'they', 'die', 'This', 'is', 'why', 'some', 'rich', 'people', 'of']","['make', 'their', 'ceilings', 'from', 'this', 'wood', '&', 'by', 'this', 'method']"
tl_p071v_preTEI,Toulouse,"['lead', 'It', 'is', 'commonly', 'slate-colored', 'One', 'frequently', 'brings', 'them', 'to']","['from', 'around', 'Carcassonne']"
tl_p071v_preTEI,Carcassonne,"['commonly', 'slate-colored', 'One', 'frequently', 'brings', 'them', 'to', 'Toulouse', 'from', 'around']",[]
tl_p072v_preTEI,Germans,['The'],"['cast', 'their', 'leads', 'very', 'thinly', 'because', 'it', 'seems', 'they', 'come']"
tl_p073r_preTEI,Flanders,"['Take', 'the', 'blue', 'of', 'flowers', 'of', 'florey', 'or', 'of']","['&', 'quicklime', 'and', 'put', 'around', 'four', 'fingers', 'of', 'water', 'over']"
tl_p073v_preTEI,Partenay,"['Take', 'some', 'glue', 'of']","['or', 'parchment', 'and', 'apply', 'it', 'with', 'the', 'white', 'of', 'one']"
tl_p073v_preTEI,Venice,"['Take', 'one', 'ounce', 'of', 'verinse']","['turpentine', '&', 'one', 'quarter', 'ounce', 'of', 'oil', 'of', 'perolle', 'petrolle']"
tl_p080r_preTEI,Venice,"['White', 'wax']","['turpentine', 'eggshell', '&', 'ceruse']"
tl_p081r_preTEI,Puy David,"['can', 'find', 'an', 'excellent', 'one', 'on', 'the', 'little', 'hill', 'of']","['near', 'Thoulouse', 'for', 'lead', 'tin', '&', 'copper', 'It', 'does', 'not']"
tl_p081r_preTEI,Thoulouse,"['excellent', 'one', 'on', 'the', 'little', 'hill', 'of', 'Puy', 'David', 'near']","['for', 'lead', 'tin', '&', 'copper', 'It', 'does', 'not', 'want', 'to']"
tl_p081r_preTEI,Fosseret,"['be', 'over', 'a', 'closed', 'fire', 'One', 'finds', 'this', 'earth', 'at']","['&', 'in', 'another', 'place', 'called', 'Ox']"
tl_p081r_preTEI,Ox,"['finds', 'this', 'earth', 'at', 'Fosseret', '&', 'in', 'another', 'place', 'called']",[]
tl_p081r_preTEI,Florence,"['One', 'ought', 'to', 'take', 'paper', 'from']","['which', 'is', 'the', 'finest', '&', 'pestle', 'it', '&', 'soak', 'it']"
tl_p084r_preTEI,Thoulouse,"['The', 'sand', 'from']","['which', 'is', 'taken', 'from', 'the', 'depths', 'of', 'the', 'earth', 'from']"
tl_p084r_preTEI,PuyDavid,"['the', 'depths', 'of', 'the', 'earth', 'from', 'the', 'small', 'hill', 'of']","['is', 'excellent', 'in', 'itself', 'but', 'to', 'make', 'it', 'withstand', 'several']"
tl_p085r_preTEI,Flemish,['The'],"['reglue', 'their', 'earthen', 'pots', 'with', 'gold', 'color', 'that', 'is', 'to']"
tl_p085v_preTEI,Th,"['X', 'I', 'have', 'experimented', 'with', 'sand', 'from']","['oulouse', '&', 'after', 'reheating', 'it', 'well', 'twice', 'in', 'a', 'skillet']"
tl_p087r_preTEI,Puy David,"['is', 'the', 'one', 'which', 'is', 'found', 'in', 'a', 'vineyard', 'near']","['but', 'the', 'one', 'which', 'is', 'most', 'excellent', 'is', 'the', 'one']"
tl_p087r_preTEI,Touch,"['which', 'is', 'most', 'excellent', 'is', 'the', 'one', 'is', 'from', 'the']","['near', 'Sainct', 'Michel', '&', 'toward', 'Blagnac', 'in', 'a', 'vineyard', 'that']"
tl_p087r_preTEI,Sainct Michel,"['most', 'excellent', 'is', 'the', 'one', 'is', 'from', 'the', 'Touch', 'near']","['&', 'toward', 'Blagnac', 'in', 'a', 'vineyard', 'that', 'is', 'quite', 'high']"
tl_p087r_preTEI,Blagnac,"['one', 'is', 'from', 'the', 'Touch', 'near', 'Sainct', 'Michel', '&', 'toward']","['in', 'a', 'vineyard', 'that', 'is', 'quite', 'high', 'up', 'The', 'latter']"
tl_p089v_preTEI,Cominge,"['There', 'is', 'found', 'in']","['near', 'the', 'town', 'of', 'Aurignac', 'a', 'sand', 'white', 'mai', 'like']"
tl_p089v_preTEI,Aurignac,"['There', 'is', 'found', 'in', 'Cominge', 'near', 'the', 'town', 'of']","['a', 'sand', 'white', 'mai', 'like', 'salt', 'and', 'lean', 'that', 'glassmakers']"
tl_p090r_preTEI,Foix,"['Molders', 'from']","['who', 'cast', 'their', 'ur', 'medals', 'crosswise', 'use', 'crocum', 'ferri', 'and']"
tl_p090r_preTEI,Lyon,"['they', 'prefer', 'to', 'have', 'it', 'come', 'from', 'afar', 'like', 'from']","['Venice', 'Paris', 'near', 'the', 'Sainct', 'Chappelle', '&', 'similar', 'places', 'rather']"
tl_p090r_preTEI,Venice,"['prefer', 'to', 'have', 'it', 'come', 'from', 'afar', 'like', 'from', 'Lyon']","['Paris', 'near', 'the', 'Sainct', 'Chappelle', '&', 'similar', 'places', 'rather', 'than']"
tl_p090r_preTEI,Paris near theSainct Chappelle,"['to', 'have', 'it', 'come', 'from', 'afar', 'like', 'from', 'Lyon', 'Venice']","['&', 'similar', 'places', 'rather', 'than', 'prepare', 'it', 'However', 'you', 'can']"
tl_p090v_preTEI,Italy,['In'],"['those', 'who', 'are', 'in', 'the', 'colder', 'regions', 'like', 'Lombardy', 'make']"
tl_p090v_preTEI,Lombardy,"['In', 'Italy', 'those', 'who', 'are', 'in', 'the', 'colder', 'regions', 'like']","['make', 'square', 'wooden', 'cases', 'a', 'little', 'larger', 'at', 'the', 'bottom']"
tl_p095r_preTEI,Spanish,[],"['ones', 'are', 'deemed', 'better', 'for', 'being', 'of', 'better', 'steel', '&']"
tl_p095r_preTEI,Vienne,"['iron', 'but', 'they', 'are', 'not', 'as', 'well-forged', 'as', 'swords', 'from']","['in', 'pro', 'Dauphiné', 'The', 'Spanish', 'ones', 'are', 'not', 'as', 'well']"
tl_p095r_preTEI,Dauphiné,"['are', 'not', 'as', 'well-forged', 'as', 'swords', 'from', 'Vienne', 'in', 'pro']","['The', 'Spanish', 'ones', 'are', 'not', 'as', 'well', 'ground', 'coming', 'from']"
tl_p095r_preTEI,Spanish,"['as', 'well-forged', 'as', 'swords', 'from', 'Vienne', 'in', 'pro', 'Dauphiné', 'The']","['ones', 'are', 'not', 'as', 'well', 'ground', 'coming', 'from', 'the', 'forge']"
tl_p095r_preTEI,Vienne,"['Blades', 'from']","['commonly', 'cost', 'xviii', 'or', '19', 'lb', 'a', 'dozen']"
tl_p097v_preTEI,Italians,['The'],"['scarcely', 'varnish', 'their', 'paintings', 'because', 'they', 'layer', 'their', 'paintings', 'very']"
tl_p101v_preTEI,Germans,['The'],"['make', 'minium', 'boil', 'well', 'in', 'linseed', 'oil', '&', 'to', 'give']"
tl_p102r_preTEI,Dutch,"['like', 'vials', 'its', 'opening', 'of', 'such', 'a', 'size', 'that', 'a']","['quill', 'can', 'just', 'about', 'fit', 'in', '&', 'with', 'a', 'lip']"
tl_p102v_preTEI,Acre,"['as', 'for', 'the', 'ground', 'they', 'make', 'it', 'with', 'azur', 'd']","['for', 'more', 'beauty', 'or', 'with', 'lake', 'for', 'a', 'quickly-done', 'red']"
tl_p103r_preTEI,English,['The'],"['who', 'caress', 'their', 'dogs', 'a', 'lot', 'for', 'taking', 'care', 'of']"
tl_p106r_preTEI,Germany,"['Aspalte', 'is', 'which', 'is', 'found', 'in']","['is', 'the', 'most', 'excellent', 'sand', 'one', 'can', 'find', 'for', 'molding']"
tl_p106r_preTEI,Paris,"['Plaster', 'of']","['is', 'as', 'firm', 'as', 'stone', '&', 'very', 'good', 'When', 'you']"
tl_p107v_preTEI,France,"['It', 'The', 'best', 'of', 'the', 'aforesaid', 'quality', 'is', 'fetched', 'in']","['near', 'Rouan', 'The', 'feather', 'alum', 'for', 'our', 'sand', 'is', 'pestled']"
tl_p107v_preTEI,Rouan,"['best', 'of', 'the', 'aforesaid', 'quality', 'is', 'fetched', 'in', 'France', 'near']","['The', 'feather', 'alum', 'for', 'our', 'sand', 'is', 'pestled', 'in', 'a']"
tl_p108r_preTEI,Germany,"['Spat', 'is', 'a', 'whitish', 'stone', 'which', 'can', 'be', 'found', 'in']","['&', 'mainly', 'in', 'Augsburg', 'which', 'one', 'uses', 'for', 'the', 'most']"
tl_p108r_preTEI,Augsburg,"['stone', 'which', 'can', 'be', 'found', 'in', 'Germany', '&', 'mainly', 'in']","['which', 'one', 'uses', 'for', 'the', 'most', 'excellent', 'sand', 'that', 'can']"
tl_p108r_preTEI,Champagne,"['scrape', 'it', '&', 'makes', 'a', 'powder', 'like', 'our', 'chalk', 'from']","['And', 'because', 'everything', 'which', 'comes', 'from', 's', 'the', 'earth', 'is']"
tl_p109r_preTEI,Italians,"['more', 'amiable', 'and', 'more', 'appropriate', 'than', 'the', 'tallow', 'that', 'the']","['put', 'in', 'because', 'one', 'often', 'has', 'to', 'put', 'the', 'tools']"
tl_p119r_preTEI,Germany,"['sand', 'for', 'the', 'frame', 'is', 'aspalt', 'which', 'is', 'found', 'in']","['which', 'is', 'soft', 'as', 'flour', '&', 'presq', 'when', 'wet', 'and']"
tl_p119v_preTEI,Germany,"['It', 'is', 'found', 'in', 'earth', 'in']","['the', 'color', 'of', 'cooked', 'plaster', 'made', 'of', 'long', 'filaments', 'very']"
tl_p120r_preTEI,Germany,"['has', 'not', 'been', 'forty', 'years', 'that', 'one', 'knows', 'this', 'in']",[]
tl_p121v_preTEI,Capital,"['I', 'have', 'used', 'silver', 'from', 'the']",[]
tl_p125r_preTEI,Damascus,"['The', 'workers', 'from']","['or', 'from', 'Hungary', 'neighbors', 'to', 'the', 'Turks', 'separate', 'in', 'the']"
tl_p125r_preTEI,Hungary,"['The', 'workers', 'from', 'Damascus', 'or', 'from']","['neighbors', 'to', 'the', 'Turks', 'separate', 'in', 'the', 'ore', 'iron', 'from']"
tl_p125r_preTEI,Turks,"['The', 'workers', 'from', 'Damascus', 'or', 'from', 'Hungary', 'neighbors', 'to', 'the']","['separate', 'in', 'the', 'ore', 'iron', 'from', 'steel', 'And', 'from', 'this']"
tl_p125r_preTEI,Germany,"['especially', 'if', 'they', 'are', 'varnished', 'One', 'can', 'find', 'these', 'in']",[]
tl_p128v_preTEI,capital,"['You', 'can', 'cast', 'silver', 'finer', 'than', 'the', 'alloy', 'from', 'the']","['and', 'like', 'that', 'of', 'the', 'real', 'but', 'you', 'must', 'add']"
tl_p128v_preTEI,Germans,"['Because', 'one', 'commonly', 'casts', 'in', 'base', 'silver', '&', 'especially', 'the']","['and', 'that', 'such', 'an', 'alloy', 'readily', 'makes', 'a', 'film', 'or']"
tl_p128v_preTEI,France,"['or', 'crust', 'which', 'is', 'contrary', 'to', 'our', 'some', 'goldsmiths', 'from']","['are', 'usually', 'quick', 'to', 'whiten', 'their', 'works', 'especially', 'rough', 'ones']"
tl_p128v_preTEI,German,"['Because', 'one', 'commonly', 'casts', 'in', 'base', 'silver', '&', 'especially', 'the']","['s', 'and', 'that', 'such', 'an', 'alloy', 'readily', 'makes', 'a', 'film']"
tl_p136v_preTEI,German,"['is', 'soft', 'is', 'appropriate', 'for', 'the', 'cast', 'Some', 'say', 'that']","['tokens', 'are', 'contain', 'a', 'lot', 'of', 'calamine', 'However', 'as', 'they']"
tl_p136v_preTEI,German,"['the', 'fumes', 'for', 'they', 'are', 'pernicious', 'I', 'wanted', 'to', 'use']","['tokens', 'to', 'cast', 'medals', '&', 'took', 'thirty', '&', 'xii', 'nails']"
tl_p137r_preTEI,Venice,"['Take', 'some', '☿', 'sublimate', 'of']","['true', '&', 'not', 'arsenic', 'sublimate', 'a', 'pea', 'aes', 'ustum', 'a']"
tl_p138r_preTEI,Germany,"['prepares', 'it', 'with', 'se', 'sal', 'ammoniac', 'water', 'as', 'spat', 'from']","['&', 'it', 'is', 'excellent', 'sand', 'for', 'frames', 'for', 'all', 'metals']"
tl_p149r_preTEI,Venice,"['Take', 'sublimate', 'quicklime', 'soap', 'from']","['horse', 'dung', 'a', 'little', 'less', 'sublimate', 'than', 'the', 'others', 'Wet']"
tl_p149r_preTEI,Rhine,"['One', 'calls', 'it', 'gold', 'from', 'the']","['which', 'one', 'finds', 'in', 'the', 'rivers', 'and', 'is', 'spangle', 'gold']"
tl_p149r_preTEI,Germany,"['finds', 'in', 'the', 'rivers', 'and', 'is', 'spangle', 'gold', 'Goldsmiths', 'from']","['wanted', 'to', 'refine', 'it', 'thinking', 'to', 'separate', 'it', 'from', 'this']"
tl_p152r_preTEI,Syracuse,"['therefore', 'shave', 'them', 'with', 'fire', 'like', 'd', 'the', 'tyrant', 'of']","['&', 'afterward', 'you', 'can', 'replace', 'them', 'with', 'd', 'arg', 'natural']"
tl_p156v_preTEI,Lorraine,"['in', 'gold', 'one', 'enamels', 'the', 'wings', 'with', 'window', 'glass', 'from']","['which', 'is', 'verdesin', 'and', 'transparent']"
tl_p159v_preTEI,Paris,"['is', 'good', 'it', 'hardens', 'in', 'it', 'like', 'the', 'one', 'of']","['&', 'Spain', 'which', 'is', 'hard', 'in', 'stone', 'as', 'is', 'that']"
tl_p159v_preTEI,Spain,"['it', 'hardens', 'in', 'it', 'like', 'the', 'one', 'of', 'Paris', '&']","['which', 'is', 'hard', 'in', 'stone', 'as', 'is', 'that', 'which', 'grows']"
tl_p159v_preTEI,Germans,"['lean', '&', 'dry', 'earth', 'and', 'which', 'seems', 'like', 'white', 'salt']","['make', 'statues', 'for', 'their', 'fountains', 'with', 'it', 'which', 'are', 'not']"
tl_p162r_preTEI,Portuguese,"['from', 'the', 'words', 'of', 'Herodotus', 'that', 'the', 'navigation', 'of', 'the']","['was', 'not', 'newly', 'invented', 'by', 'them', 'as', 'they', 'brag', 'At']"
tl_p162r_preTEI,Phoenicians,"['of', 'the', 'first', 'book', 'entitled', 'Clio', 'he', 'says', 'that', 'the']","['would', 'come', 'from', 'the', 'Red', 'Sea', 'by', 'continuous', 'navigation', 'to']"
tl_p162r_preTEI,Red Sea,"['Clio', 'he', 'says', 'that', 'the', 'Phoenicians', 'would', 'come', 'from', 'the']","['by', 'continuous', 'navigation', 'to', 'the', 'coast', 'of', 'Greece', 'mainly', 'to']"
tl_p162r_preTEI,coast of Greece,"['come', 'from', 'the', 'Red', 'Sea', 'by', 'continuous', 'navigation', 'to', 'the']","['mainly', 'to', 'Argos', 'to', 'which', 'they', 'would', 'carry', 'merchandise', 'from']"
tl_p162r_preTEI,Argos,"['by', 'continuous', 'navigation', 'to', 'the', 'coast', 'of', 'Greece', 'mainly', 'to']","['to', 'which', 'they', 'would', 'carry', 'merchandise', 'from', 'Egypt', '&', 'from']"
tl_p162r_preTEI,Egypt,"['mainly', 'to', 'Argos', 'to', 'which', 'they', 'would', 'carry', 'merchandise', 'from']","['&', 'from', 'Assyria', 'which', 'they', 'usually', 'sold', 'out', 'of', 'within']"
tl_p162r_preTEI,Assyria,"['to', 'which', 'they', 'would', 'carry', 'merchandise', 'from', 'Egypt', '&', 'from']","['which', 'they', 'usually', 'sold', 'out', 'of', 'within', '6', 'days']"
tl_p162r_preTEI,Greeks,"['Herodotus', 'on', 'the', 'first', 'page', 'of', 'Clio', 'says', 'that', 'the']","['were', 'on', 'a', 'long', 'ship', 'on', 'the', 'coast', 'of', 'Colchis']"
tl_p162r_preTEI,coast of Colchis,"['that', 'the', 'Greeks', 'were', 'on', 'a', 'long', 'ship', 'on', 'the']","['&', 'to', 'the', 'river', 'Phasis', 'whence', 'they', 'carried', 'off', 'Medea']"
tl_p162r_preTEI,river Phasis,"['long', 'ship', 'on', 'the', 'coast', 'of', 'Colchis', '&', 'to', 'the']","['whence', 'they', 'carried', 'off', 'Medea']"
tl_p162r_preTEI,Delphi,"['third', 'page', 'says', 'that', 'Gyges', 'presented', 'to', 'the', 'temple', 'of']","['pateras', 'aureas', 'sex', 'pondo', '30', 'talentorum']"
tl_p162r_preTEI,Delphos,"['Halyattes', 'the', 'father', 'of', 'Croesus', 'pateram', 'ex', 'ferro', 'compactilem', 'apud']","['dedicavit', 'spectatu', 'dignam', 'inter', 'omnia', 'quæ', 'sunt', 'Delphis', 'donaria', 'opus']"
tl_p162r_preTEI,Delphis,"['compactilem', 'apud', 'Delphos', 'dedicavit', 'spectatu', 'dignam', 'inter', 'omnia', 'quæ', 'sunt']","['donaria', 'opus', 'Glauci', 'Chii', 'qui', 'solus', 'omnium', 'compactionem', 'ferri', 'excogitavit']"
tl_p162v_preTEI,Spain,['In'],"['one', 'lays', 'them', 'bare', 'at', 'the', 'roots', 'during', 'winter', '&']"
tl_p163r_preTEI,England,"['musk', 'they', 'put', 'in', 'a', 'bit', 'of', 'wheat', 'starch', 'from']","['which', 'is', 'perfectly', 'white']"
tl_p163r_preTEI,Portuguese,"['When', 'the', 'amber', 'To', 'perfume', 'with', 'white', 'amber', 'in', 'the']","['fashion', 'take', 'a', 'huchau', 'of', 'amber', 'well', 'broken', 'up', 'And']"
tl_p163v_preTEI,Levant,"['red', 'ground', 'on', 'porphyry', 'and', 'is', 'of', 'the', 'color', 'of']","['bole', '&', 'approaching', 'minium', 'But', 'that', 'which', 'is', 'showered', 'with']"
tl_p164r_preTEI,Spain,"['the', 'alloy', 'out', 'of', '4', 'reals', 'of', '20', 'sous', 'from']","['&', 'a', 'coin', 'of', 'xx', 'sous', 'from', 'France']"
tl_p164r_preTEI,France,"['sous', 'from', 'Spain', '&', 'a', 'coin', 'of', 'xx', 'sous', 'from']",[]
tl_p166r_preTEI,Eleusis,"['one', 'discovers', 'their', 'craft', 'secrets', 'and', 'if', 'the', 'goddesses', 'of']","['complain', 'as', 'they', 'did', 'to', 'N', 'the', 'Pythagorean', 'that', 'one']"
tl_p166r_preTEI,Hebrews,"['mysteries', 'excuse', 'yourself', 'based', 'on', 'the', 'words', 'of', 'the', 'ancient']","['quoted', 'by', 'Josephus']"
tl_p166r_preTEI,Latins,"['in', 'order', 'to', 'teach', 'to', 'those', 'who', 'come', 'after', 'The']","['took', 'from', 'the', 'Greeks', 'as', 'Cicero', 'from', 'Plato', '&', 'Vergil']"
tl_p166r_preTEI,Greeks,"['to', 'those', 'who', 'come', 'after', 'The', 'Latins', 'took', 'from', 'the']","['as', 'Cicero', 'from', 'Plato', '&', 'Vergil', 'from', 'Homer', 'Aulus', 'Gellius']"
tl_p166r_preTEI,Egyptians,"['Polybius', 'Serapis', 'was', 'deemed', 'the', 'inventor', 'of', 'agriculture', 'among', 'the']","['&', 'nevertheless', 'so', 'was', 'Ceres', 'among', 'the', 'Sicilians', 'Pythagoras', '&']"
tl_p166r_preTEI,Sicilians,"['among', 'the', 'Egyptians', '&', 'nevertheless', 'so', 'was', 'Ceres', 'among', 'the']","['Pythagoras', '&', 'others', 'from', 'Tyana', 'learned', 'by', 'their', 'travels', 'the']"
tl_p166r_preTEI,Tyana,"['so', 'was', 'Ceres', 'among', 'the', 'Sicilians', 'Pythagoras', '&', 'others', 'from']","['learned', 'by', 'their', 'travels', 'the', 'disciplines', 'which', 'they', 'claimed', 'to']"
tl_p166v_preTEI,Greek,"['To', 'the']","['examples', 'there', 'can', 'be', 'added', 'a', 'psalm', 'of', 'David', 'of']"
tl_p166v_preTEI,France,"['Among', 'the', 'wax', '&', 'candle', 'they', 'melt', 'rosin', 'that', 'in']","['is', 'called', 'of', 'Burgundy', 'which', 'is', 'white', '&', 'not', 'as']"
tl_p166v_preTEI,Burgundy,"['candle', 'they', 'melt', 'rosin', 'that', 'in', 'France', 'is', 'called', 'of']","['which', 'is', 'white', '&', 'not', 'as', 'brittle', '&', 'dry', 'as']"
tl_p169v_preTEI,Istre,"['would', 'not', 'receive', 'Or', 'else', 'they', 'engrave', 'in', 'stone', 'from']","['the', 'principal', 'side', '&', 'the', 'reverse', 'is', 'of', 'paper', 'or']"
tl_p170v_preTEI,Saint-Frajou,"['Ouvryer', 'received', 'two', 'hundred', 'and', 'five', 'écus', 'the', 'rent', 'of']","['amounting', 'to', 'twelve', 'hundred', 'and', 'thirty', 'livres']"
tl_p170v_preTEI,Mechliniensis,"['Rembertus', 'Dodonæus']","['medicus', 'De', 'stirpium', 'historia']"
