prefLabel_en,verbatim_term,identity,title
crucible,good crucible,p123r_1, A means di far correr lotnegra
arene,arene,p005r_1,Steel mirrors
sheet,sheet,p005r_2,Concave mirrors
sheet,sheets,p160r_1,Press for the large molds
sheet,sheet of paper,p005r_2,Concave mirrors
sheet,sheets of paper,p051r_2,Cutters of printing plates
sheet,sheet of tin,p120r_1,Medals stamped from wax
sheet,sheets of copper,p139r_1,Casts of lead and tin
sheet,sheets of lead &amp; copper,p153r_2,Giving the thickness that you wish to a medal
sheet,sheets of iron,p160r_1,Press for the large molds
candle,candle,p005r_2,Concave mirrors
candle,candle,p013v_5,Candles
candle,candle,p016v_5,Candles
candle,candle,p020v_2,Against winds, colic, &amp;c
candle,candle,p033r_2,XFor relighting an extinguished candle between your hands without blowing
candle,candle,p036v_3,Glassworkers’ glass
candle,candle,p061v_1,Water to give light for the painter
candle,candle,p065r_3,Mirror
candle,candle,p082v_2,Casting lead in lead
candle,candle,p103v_5,Enamels
candle,candle,p118v_1,Casting in frames
candle,candle,p129v_4,Spider molded on a leaf
candle,candle,p131r_5,Molded waxes
candle,candle,p139v_1,Cast of wax to represent an animal that one has not got
candle,candle,p153r_1,Molding hollow for seals or other things
candle,candle,p158v_3,Candle smoke
candle,candle,p160v_4,Catching passerines
candle,candle,p166v_3,Scented candle from Le Mans
candle,candles,p013v_5,Candles
candle,candles,p016v_5,Candles
candle,candles,p037r_4,For keeping candles from dripping and making them white
candle,resin candles,p049r_4,Pewterers
candle,wax candle,p068r_3,Casting
candle,tallow candle,p118v_1,Casting in frames
candle,little candle,p152r_1,Molding a rat
table,table,p005r_2,Concave mirrors
table,table,p034v_1,For melting or transmuting a jewel put inside a box
table,table,p035v_2,For transmuting grain from one vessel to another
table,table,p036r_1,For transmuting a ball into a thimble, cunning
table,table,p121v_1,For casting in silver
table,table,p122r_1,Arranging various animals
table,table,p137v_1,Tempering sand for molds of flat medals
table,table,p145v_2,
table,table,p150v_1,Molding hollow
table,smooth &amp; well-leveled table,p045v_2,For adjusting a crooked cannon
table,quite even &amp; table,p050r_1,Keeping fruit for the entire year
table,small smooth table,p051r_2,Cutters of printing plates
table,well smooth table,p072v_1,Casting
table,goldsmith’s table,p152v_1,Repairing cast things
table,long table,p161r_1,Preparation of sand for frames
mirror,mirror,p005r_2,Concave mirrors
mirror,mirror,p065r_3,Mirror
mirror,mirrors,p021r_2,For firing a cannon at night
mirror,concave mirror,p005r_2,Concave mirrors
mirror,cristallin mirror,p065r_3,Mirror
mirror,crystal mirror,p103v_5,Enamels
window,window,p005r_2,Concave mirrors
tooth,tooth,p005v_1,For bronzing in yellow and white
tooth,tooth,p012r_3,Paper
tooth,tooth,p019v_2,P For writing as well from the left as from the right
tooth,tooth,p051r_1,Counterproofing
tooth,tooth,p066r_6,* Or mat
tooth,tooth,p081r_4,Carton
tooth,wolf’s tooth,p075v_3,For gilding with or moleu
tooth,tooth of a wolf or dog,p078v_1,For making bronze in the color of steel
tooth,tooth of a wolf or dog,p078v_2,For making bronze in the color of gold
prele,prele,p006r_1,For laying down and seating burnished gold and giving red or green or blue
horsetail,horsetail,p006r_1,For laying down and seating burnished gold and giving red or green or blue
cloth,cloth,p006r_1,For laying down and seating burnished gold and giving red or green or blue
cloth,cloth,p028v_1,Pewterers
cloth,cloth,p077v_3,Another varnish
cloth,cloth,p079r_2,For making water for disease of the eyes
cloth,cloth,p094r_1,Furbisher
cloth,cloth,p107r_1,Catching lizards and snakes
cloth,cloth,p123r_1, A means di far correr lotnegra
cloth,cloth,p138v_2,Gold cast very thinly
cloth,very light tammy cloth,p003r_1,Counterfeit coral
cloth,linen cloth,p007v_3,For relieving the pain of G.
cloth,linen cloth,p008r_1,Lettering of gold on paper
cloth,linen cloth,p029v_4,Seat for gold
cloth,linen cloth,p051r_2,Cutters of printing plates
cloth,linen cloth,p120v_6,Keeping dry flowers in the same state all year
cloth,tammy cloth,p048r_3,Excellent mustard
cloth,cloth that should be rather tight,p074r_3,For making varnish
cloth,white cloth,p079r_2,For making water for disease of the eyes
cloth,boulting cloth of rough cloth or canvas,p088r_5,Baker
cloth,white linen cloth,p097r_2,Gilding
cloth,fine linen cloth,p103r_1,Against burns, excellent
cloth,wet linen cloth,p103r_1,Against burns, excellent
cloth,green cloth,p105v_5,Nightingale
cloth,woollen cloth,p107r_1,Catching lizards and snakes
cloth,rough linen cloth,p114r_1,Second cast
cloth,cloth, soaked in pig fat, mixed with saltpeter or sal ammoniac,p136v_1,For casting in latten
cloth,cotton cloth,p157v_2,Molding a bird
cloth,thick cloth,p167r_1,Petards
paintbrush,paintbrush,p006r_1,For laying down and seating burnished gold and giving red or green or blue
paintbrush,paintbrush,p009r_2,Painter
paintbrush,paintbrush,p011r_1,Painting esmail d’azur in oil
paintbrush,paintbrush,p031r_4,Fruit made from sugar
paintbrush,paintbrush,p032r_3,For layering gold in distemper
paintbrush,paintbrush,p039v_3,Tracing some history on glass
paintbrush,paintbrush,p042v_6,White varnish on plaster
paintbrush,paintbrush,p043r_4,White bronzing
paintbrush,paintbrush,p050r_2,Molding
paintbrush,paintbrush,p051r_1,Counterproofing
paintbrush,paintbrush,p056v_1,Painter
paintbrush,paintbrush,p058v_5,Paintbrushes
paintbrush,paintbrush,p059r_2,Azure
paintbrush,paintbrush,p060r_1,First whitening of a panel
paintbrush,paintbrush,p060v_5,Work of the Flemish
paintbrush,paintbrush,p061r_4,Lights
paintbrush,paintbrush,p061v_3,Azur d’esmail in oil
paintbrush,paintbrush,p062r_4,Drawing
paintbrush,paintbrush,p064v_1,Apprenticeship of the painter
paintbrush,paintbrush,p065r_4,Fatty colors
paintbrush,paintbrush,p067v_2,Bones of the foot of oxen for sand
paintbrush,paintbrush,p075v_3,For gilding with or moleu
paintbrush,paintbrush,p077r_4,Recipe for making bronze and varnish of many sorts
paintbrush,paintbrush,p078r_1,Another varnish
paintbrush,paintbrush,p078v_1,For making bronze in the color of steel
paintbrush,paintbrush,p078v_2,For making bronze in the color of gold
paintbrush,paintbrush,p092r_2,Molding hollow on one side and in relief on the other
paintbrush,paintbrush,p093v_1,Faces in distemper
paintbrush,paintbrush,p093v_2,Azure
paintbrush,paintbrush,p112v_1,For molding Making the arrangement and disposition of the animal
paintbrush,paintbrush,p114r_1,Second cast
paintbrush,paintbrush,p117r_1,A means of molding flowers and plants
paintbrush,paintbrush,p117v_4,Molding à noyau figures of wax or medals of lead
paintbrush,paintbrush,p120v_6,Keeping dry flowers in the same state all year
paintbrush,paintbrush,p121v_1,For casting in silver
paintbrush,paintbrush,p129v_1,Animals dried in the oven for a long time
paintbrush,paintbrush,p137v_1,Tempering sand for molds of flat medals
paintbrush,paintbrush,p153r_1,Molding hollow for seals or other things
paintbrush,paintbrush,p153r_2,Giving the thickness that you wish to a medal
paintbrush,paintbrush,p158r_1,Mercury in the molds for cleaning
paintbrush,paintbrushes,p058v_3,In fresco
paintbrush,paintbrushes,p058v_5,Paintbrushes
paintbrush,paintbrushes,p066r_5,Gilding molding for panels with or mat
paintbrush,paintbrushes,p066v_4,paintbrushes
paintbrush,very thin paintbrushes which have a firm point,p058v_5,Paintbrushes
paintbrush,oil paintbrush,p060v_3,Spike lavender oil
paintbrush,paintbrushes composed of two or three rat whiskers,p061v_2,Frames of the Germans 
paintbrush,fairly large paintbrush,p061v_3,Azur d’esmail in oil
paintbrush,oil paintbrushes,p065v_7,Imprimatura
paintbrush,paintbrushes for oil,p066r_5,Gilding molding for panels with or mat
paintbrush,paintbrushes for oil,p066r_6,* Or mat
paintbrush,large oil paintbrushes,p112r_1,For tempering sand
paintbrush,large paintbrush,p145v_1,Molding plants and flowers
paintbrush,small paintbrush,p154v_4,Reinforcing flowers and delicate things
paintbrush,little paintbrush,p156v_1,Molding a fly
lamp,lamp,p006v_1,For ga cachcages
lamp,lamp,p043v_2,Pearls
lamp,lamps,p102r_1,Provisions for the work of Colchis
lamp,lamps,p102r_2,For the furnace
grate,grate,p006v_1,For ga cachcages
grate,grate,p082v_4,Method of casting in bronze
grate,grate,p083v_3,Bellows
grate,grate,p100v_2,For ruby take some gold leaf
grate,grate,p115v_3,Reheating the noyau molds
grate,grate,p132r_2,Method for reheating the molds
grate,top grate,p040v_4,Aquafortis
grate,bottom grate,p040v_4,Aquafortis
cannule,cannule,p006v_1,For ga cachcages
cannule,cannules,p006v_1,For ga cachcages
cannule,enamel cannules,p006v_1,For ga cachcages
furnace,furnace,p006v_1,For ga cachcages
furnace,furnace,p016r_1,Founding of soft iron
furnace,furnace,p036v_3,Glassworkers’ glass
furnace,furnace,p040v_4,Aquafortis
furnace,furnace,p048r_1,Founder
furnace,furnace,p072r_2,Casting in copper 
furnace,furnace,p083r_3,Another sand
furnace,furnace,p083v_3,Bellows
furnace,furnace,p085v_3,Sand from the mine
furnace,furnace,p085v_4,Experimented sands
furnace,furnace,p098v_5,Founding
furnace,furnace,p100v_2,For ruby take some gold leaf
furnace,furnace,p102r_2,For the furnace
furnace,furnace,p123r_1, A means di far correr lotnegra
furnace,furnace,p128r_1,Casting in silver and gold
furnace,small furnace,p006v_1,For ga cachcages
furnace,reverberatory furnace,p006v_1,For ga cachcages
furnace,reverberatory furnace,p012r_4,Plaster
furnace,reverberatory furnace,p016r_1,Founding of soft iron
furnace,reverberatory furnace,p115v_3,Reheating the noyau molds
furnace,reverberatory furnace,p124v_2,Casting with gold
furnace,reverberatory furnace,p127v_1,Founders’ earth
furnace,reverberatory furnace,p161r_1,Preparation of sand for frames
furnace,reverberatory furnace,p161v_1,Crocum ferri
furnace,round furnace,p016r_1,Founding of soft iron
furnace,square furnace,p016r_1,Founding of soft iron
furnace,bellows furnace,p036v_1,Founder
furnace,bellows furnace,p067r_3,Bellows furnace
furnace,bellows furnace,p086v_1,Excellent sand for lead, tin, and copper
furnace,wood furnace,p036v_1,Founder
furnace,annealing furnace,p036v_3,Glassworkers’ glass
furnace,à vent bellows furnace,p040v_2,Latten and calamine
furnace,furbishers’ furnace,p096v_3,Yellow varnish
furnace,little furnace,p100r_4,Vitrified saltpeter
chafing-dish,chafing-dish,p006v_1,For ga cachcages
chafing-dish,chafing-dish,p054v_1,On dry preserves
chafing-dish,chafing-dish,p075v_2,For gilding on wood
chisel,chisel,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
chisel,chisel,p091r_2,Molding with cuttlefish bone
chisel,chisel,p094r_1,Furbisher
chisel,chisel,p107r_1,Catching lizards and snakes
chisel,chisel,p118r_2,For removing flashing and barbs from things molded à noyau
chisel,chisel,p154r_2,Cutting lead
chisel,chisels,p114r_1,Second cast
chisel,chisels,p133v_2,Thing that does not release
chisel,small chisel,p148v_1,Molding turtles
chisel,small chisel,p150v_1,Molding hollow
chisel,small chisel,p159r_2,Chiseling
chisel,small serrated chisels,p150v_1,Molding hollow
chisel,small chisels,p150v_1,Molding hollow
chisel,small chisels,p152v_1,Repairing cast things
chisel,small chisels,p156r_3,Chasing
chisel,little small chisels,p150v_1,Molding hollow
hammer,hammer,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
hammer,hammer,p030r_2,Pewterer
hammer,hammer,p032r_1,The body of the cuirass
hammer,hammer,p037r_1,Founder
hammer,hammer,p053r_1,Soldering a vise
hammer,hammer,p072v_1,Casting
hammer,hammer,p091r_2,Molding with cuttlefish bone
hammer,hammer,p094r_1,Furbisher
hammer,hammer,p106r_2,Making gold run for casting
hammer,hammer,p118r_3,For grottos
hammer,hammer,p124r_4,Fine gold 
hammer,hammer,p138v_2,Gold cast very thinly
hammer,hammer,p145v_2,
hammer,hammers,p030r_2,Pewterer
hammer,small finishing hammer,p138v_3,Counterfeit diamonds put in a work
hammer,trip hammers,p149r_3,Various arts from Germany
burin,burin,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
burin,burin,p017r_1,On the gunner
burin,burin,p118r_2,For removing flashing and barbs from things molded à noyau
burin,burin,p131v_1,When the cast of tin or lead becomes porous
burin,burin,p134v_3,Secret for soldering gold and silver in small works
burin,burin,p141r_1,Molding a crayfish
burin,burin,p148v_1,Molding turtles
burin,burin,p150v_1,Molding hollow
burin,burin,p152v_1,Repairing cast things
burin,burin,p156r_3,Chasing
burin,burin,p163v_3,Repairing
burin,burins,p141r_1,Molding a crayfish
burin,small burin,p046r_1,For the teeth, oil of sulfur
burin,ordinary engraving burin,p156r_3,Chasing
mouth,mouth,p007r_4,Fish glue or isinglass and mouth glue
mouth,mouth,p044v_1,Horsehair sieves
mortar,mortar,p007v_3,For relieving the pain of G.
mortar,mortar,p024r_1,Grenades
mortar,mortar,p029v_5,Extraction of oils
mortar,mortar,p052r_1,The work done in Algiers
mortar,mortar,p074r_1,For bronzing white
mortar,mortar,p076v_1,For making very beautiful color of gold &amp; of little expense
mortar,mortar,p077r_4,Recipe for making bronze and varnish of many sorts
mortar,mortar,p079r_3,For making bronze in the color of gold
mortar,mortar,p085v_4,Experimented sands
mortar,mortar,p087v_3,Sand of the mine of Thoulouse
mortar,mortar,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
mortar,mortar,p090v_1,Terre fondue of potters
mortar,mortar,p097v_1,Mastic varnish dry in a half hour
mortar,mortar,p107r_1,Catching lizards and snakes
mortar,mortar,p108r_2,Spalt
mortar,mortar,p112r_3,Molding en noyau. Mixture of sand
mortar,mortar,p118v_1,Casting in frames
mortar,mortar,p121v_1,For casting in silver
mortar,mortar,p145r_1,Casting in three frames
mortar,mortars,p085v_2,Mortars
mortar,mortars,p088r_2,Mortars
mortar,mortars,p101r_1,Topaz
mortar,mortar of metal, or better yet, of iron,p068r_3,Casting
mortar,iron mortar,p073r_5,For making bronze in gold color
mortar,iron mortar,p078v_1,For making bronze in the color of steel
mortar,iron mortar,p101r_1,Topaz
mortar,stone mortar,p078v_2,For making bronze in the color of gold
mortar,metal mortar,p088r_2,Mortars
mortar,large mortars,p088r_2,Mortars
mortar,fine copper mortars,p088r_2,Mortars
mortar,bronze mortar,p090r_1,Sal ammoniac and iron dross
mortar,bronze mortar,p100v_1,Gemstones
mortar,mortar of thick glass,p100r_3,Gemstones
mortar,mortar of glass,p100r_3,Gemstones
mortar,mortar of glass,p100v_2,For ruby take some gold leaf
mortar,mortar of wood,p100r_3,Gemstones
mortar,totally pure copper mortar,p100v_1,Gemstones
mortar,copper mortar,p101r_1,Topaz
mortar,steel ver f mortar,p101v_2,Topaz
mortar,glass mortar,p101v_2,Topaz
mortar,steel mortar,p138v_1,Talcum mixed in the molds
mortar,bronze mortars,p145r_1,Casting in three frames
grai,grais,p008v_5,Perfect amalgam
grai,grais,p073r_4,For making gray wood
matrass,matrass,p009v_1,Painters
matrass,matrass,p104r_1,For eating away and dissolving entirely pure gold
joinersplane,joiner'splane,p010r_1,Counterfeit jasper
iron,iron,p010r_5,Powder for hourglasses
iron,iron,p098r_3,Locksmith
iron,sharp iron,p030r_2,Pewterer
iron,hot iron,p036v_3,Glassworkers’ glass
iron,hot iron,p141r_1,Molding a crayfish
iron,hot iron,p146v_1,Molding turtles
iron,hot iron,p152v_1,Repairing cast things
iron,crooked iron,p072r_2,Casting in copper 
iron,little hot iron,p141r_1,Molding a crayfish
thread,thread,p010v_4,For whitening ceruse
thread,thread,p023r_1,On petards
thread,thread,p062v_2,Perspective
thread,thread,p066v_4,paintbrushes
thread,thread,p115v_2,For giving venting to the mold
thread,thread,p117r_1,A means of molding flowers and plants
thread,thread,p122r_2,Flower in the mouth of the snake
thread,thread,p145v_2,
thread,threads,p155r_1,Molding a rose
thread,threads,p169r_1,List of processes
thread,very soft thread,p105r_4,Gardening
thread,thin thread,p145v_1,Molding plants and flowers
siefe,sieves,p011r_1,Painting esmail d’azur in oil
siefe,fine sieves of raw silk,p013r_4,Fine sieves of raw silk
trowel,trowel,p011r_1,Painting esmail d’azur in oil
awl,awl,p011r_1,Painting esmail d’azur in oil
awl,steel awl,p039v_3,Tracing some history on glass
alembic,alembic,p011r_1,Painting esmail d’azur in oil
alembic,alembic,p067v_3,Huiles d’essence
alembic,alembic,p102v_2,Infusion of anthos or rosemary
alembic,alembics,p102r_1,Provisions for the work of Colchis
fingernail,fingernail,p011r_1,Painting esmail d’azur in oil
fingernail,fingernail,p053v_1,Silkworms
fingernail,fingernail,p068r_3,Casting
fingernail,fingernail,p087v_3,Sand of the mine of Thoulouse
fingernail,fingernail,p108r_2,Spalt
fingernail,fingernail,p111v_4,Lizards
fingernail,fingernail,p132v_2,Crocum ferri
touchstone,touchstone,p011v_1,Color of Damascus steel on knives
knife,knives,p011v_1,Color of Damascus steel on knives
knife,knives,p035r_2,For supporting a bucket of water on the tips of three knives laid down without touching the ground
knife,knife,p030r_2,Pewterer
knife,knife,p033r_1,Knife for cutting the nose or a finger
knife,knife,p035r_2,For supporting a bucket of water on the tips of three knives laid down without touching the ground
knife,knife,p035v_2,For transmuting grain from one vessel to another
knife,knife,p056v_1,Painter
knife,knife,p060r_1,First whitening of a panel
knife,knife,p060v_1,Varnish dry in an hour
knife,knife,p062r_4,Drawing
knife,knife,p069r_2,Sand
knife,knife,p075v_2,For gilding on wood
knife,knife,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
knife,knife,p088r_3,Varnish
knife,knife,p091r_2,Molding with cuttlefish bone
knife,knife,p097r_3,Gilding with silver
knife,knife,p097v_1,Mastic varnish dry in a half hour
knife,knife,p102r_4,Glass vessels
knife,knife,p110r_3,Snakes
knife,knife,p112v_1,For molding Making the arrangement and disposition of the animal
knife,knife,p113r_1,Tempering the sand and molding the first cast
knife,knife,p114r_1,Second cast
knife,knife,p124v_3,A means to make the gate for small female lizards
knife,knife,p146v_1,Molding turtles
knife,knife,p154r_2,Cutting lead
knife,well-furbished knife,p033r_1,Knife for cutting the nose or a finger
knife,knives, either kitchen or table,p035r_2,For supporting a bucket of water on the tips of three knives laid down without touching the ground
knife,polished knife,p093v_3,Violet and lake
knife,knife with two handles,p094r_1,Furbisher
ash,ashes,p011v_1,Color of Damascus steel on knives
ash,ashes,p040v_4,Aquafortis
sand,sand,p011v_1,Color of Damascus steel on knives
sand,thin sand,p005r_1,Steel mirrors
point,points,p011v_4,For diamond points for engraving
point,points,p112v_1,For molding Making the arrangement and disposition of the animal
point,points,p114r_1,Second cast
point,points,p133r_3,Marks from the points of iron wire which are found on the head of the animal
point,points,p133v_3,Various animals entwined
point,points,p150v_1,Molding hollow
point,points,p157r_5,Flies
point,points,p164v_1,Molds
point,point,p112v_1,For molding Making the arrangement and disposition of the animal
point,point,p114r_1,Second cast
point,point,p116v_2,Mixture of tin and lead
point,point,p124r_3,Spider’s web
point,point,p133r_3,Marks from the points of iron wire which are found on the head of the animal
point,point,p150v_1,Molding hollow
point,point,p157r_5,Flies
point,steel point,p004v_3,Varnish of iron etchers
point,steel point,p138v_3,Counterfeit diamonds put in a work
point,diamond points,p011v_4,For diamond points for engraving
point,diamond point,p012v_3,For whitening enilanroc
point,halberd points,p035r_2,For supporting a bucket of water on the tips of three knives laid down without touching the ground
point,knife point,p058v_5,Paintbrushes
point,point of the paintbrush &amp; the rest with the flat part,p061r_2,Rounding off
point,sharp point,p082r_4,Clockmakers
point,halberd point,p094r_1,Furbisher
point,point of iron,p112v_1,For molding Making the arrangement and disposition of the animal
point,points of iron,p112v_1,For molding Making the arrangement and disposition of the animal
point,point of an iron wire,p112v_1,For molding Making the arrangement and disposition of the animal
point,points of iron wire,p112v_1,For molding Making the arrangement and disposition of the animal
point,points of iron wire,p129v_1,Animals dried in the oven for a long time
point,points of iron wire,p133r_3,Marks from the points of iron wire which are found on the head of the animal
point,delicate points of of fil cist cittern strings,p114r_1,Second cast
point,point of a hot iron wire,p114r_1,Second cast
point,point of a hot iron wire,p129v_4,Spider molded on a leaf
point,small point,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
point,small point,p150v_1,Molding hollow
point,point of a penknife,p122r_1,Arranging various animals
point,small points of latten wire,p129v_4,Spider molded on a leaf
point,point of iron or latten wire,p129v_4,Spider molded on a leaf
point,iron points,p130r_1,Animals dried in an oven
point,iron points,p134r_1,For mending a pierced mold
point,iron points,p144r_1,Turtles
point,iron points,p165v_1,Stance of animals
point,points of fine iron latten wire,p130r_4,Molding a single vine leaf
point,iron point,p133r_3,Marks from the points of iron wire which are found on the head of the animal
point,iron point,p152r_1,Molding a rat
point,iron point,p156v_1,Molding a fly
point,little points,p133v_2,Thing that does not release
point,small points,p135r_3,Vine leaf and small frog
point,small points,p155v_1,Rose
point,point of a knife,p137v_1,Tempering sand for molds of flat medals
point,point of a knife,p141r_1,Molding a crayfish
point,point of a knife,p145v_1,Molding plants and flowers
point,point of an oiled paintbrush,p137v_1,Tempering sand for molds of flat medals
point,knife points,p137v_1,Tempering sand for molds of flat medals
point,point of gold or hard wood,p139r_1,Casts of lead and tin
point,iron wire point,p141r_1,Molding a crayfish
point,iron wire point,p150v_1,Molding hollow
point,iron wire points,p144r_1,Turtles
point,strong point,p144r_1,Turtles
point,small points of wood,p145r_2,Cuttlefish bone
point,point of hot iron,p146v_1,Molding turtles
point,points of rather strong iron,p146v_1,Molding turtles
point,points of hot, thick iron wire,p146v_1,Molding turtles
point,point of a small chisel,p148v_1,Molding turtles
point,hot iron touching point,p150v_1,Molding hollow
point,small hot point of iron,p155v_1,Rose
point,hot iron wire point,p156v_1,Molding a fly
point,hot iron point,p156v_1,Molding a fly
point,point of a chaple or burin,p164r_2,Repairing flashing
point,small pieces points of iron or steel wire,p165r_6,Repairing snakes and lizards
wheel,wheel,p011v_5,Polishing wheel of copper
wheel,wheel,p013r_3,Polishing of stones
wheel,wheel,p028v_1,Pewterers
wheel,wheel,p030r_2,Pewterer
wheel,wheel,p038r_4,Amber
wheel,tin wheel,p008v_3,Polishing of stones
wheel,copper wheel,p008v_3,Polishing of stones
wheel,copper wheel,p013r_3,Polishing of stones
wheel,lead wheel,p011v_4,For diamond points for engraving
wheel,polishing wheel of copper,p011v_5,Polishing wheel of copper
wheel,wheel of soft wood,p038r_4,Amber
leather,leather,p012v_2,Cleaning yellow pearls
leather,leather,p037v_3,Yellow Amber
leather,white leather of the color of the wood,p035v_2,For transmuting grain from one vessel to another
loom,loom,p013r_4,Fine sieves of raw silk
mallet,mallet,p014r_1,For walls of earth and rustic construction
mallet,wooden mallet,p015v_3,Stamping
mallet,large mallet of wood,p167r_1,Petards
bat,bat,p014r_1,For walls of earth and rustic construction
ditch-spade,ditch-spade,p014r_1,For walls of earth and rustic construction
board,boards,p014r_1,For walls of earth and rustic construction
board,boards,p118r_2,For removing flashing and barbs from things molded à noyau
board,board,p072r_2,Casting in copper 
board,wooden board,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
board,small even board,p057v_1,Sheath maker
board,small board,p130r_1,Animals dried in an oven
beater,beaters,p014r_1,For walls of earth and rustic construction
frame,frame,p015r_2,Foundry casting
frame,frame,p015r_3,Casting gold and silver
frame,frame,p068r_3,Casting
frame,frame,p069r_2,Sand
frame,frame,p072r_2,Casting in copper 
frame,frame,p072v_1,Casting
frame,frame,p080v_1,Founders of small works  of tin
frame,frame,p081r_1,Sand
frame,frame,p081v_2,Making copper and latten run
frame,frame,p081v_4,Frame casting
frame,frame,p082r_2,Frame
frame,frame,p083v_2, Molding in relief on one part and hollow on the other.
frame,frame,p084v_1,Sand
frame,frame,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
frame,frame,p085v_4,Experimented sands
frame,frame,p086v_1,Excellent sand for lead, tin, and copper
frame,frame,p088v_2,Mineral sand
frame,frame,p089r_2,Reheating or drying a molded frame
frame,frame,p089v_1,Sal ammoniac and alabaster
frame,frame,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
frame,frame,p091r_2,Molding with cuttlefish bone
frame,frame,p092r_2,Molding hollow on one side and in relief on the other
frame,frame,p098v_5,Founding
frame,frame,p106r_1,For casting
frame,frame,p107r_1,Catching lizards and snakes
frame,frame,p108r_2,Spalt
frame,frame,p118v_1,Casting in frames
frame,frame,p119r_1,Advice about the above
frame,frame,p119v_1,Fashion of preparing a spalt spat
frame,frame,p122r_1,Arranging various animals
frame,frame,p132v_1,Common sand from the mine
frame,frame,p136v_1,For casting in latten
frame,frame,p157v_2,Molding a bird
frame,frame,p160r_1,Press for the large molds
frame,frame,p161r_1,Preparation of sand for frames
frame,frame,p162r_3,Rotten wood
frame,frame,p169r_1,List of processes
frame,frames,p061v_2,Frames of the Germans 
frame,frames,p069r_2,Sand
frame,frames,p080v_1,Founders of small works  of tin
frame,frames,p082r_2,Frame
frame,frames,p083v_2, Molding in relief on one part and hollow on the other.
frame,frames,p106r_2,Making gold run for casting
frame,frames,p111r_1,Reheating molds
frame,frames,p118v_1,Casting in frames
frame,frames,p119r_1,Advice about the above
frame,frames,p137v_1,Tempering sand for molds of flat medals
frame,frames,p143v_1,Carcanets made à jour
frame,frames,p145r_1,Casting in three frames
frame,frames,p161r_1,Preparation of sand for frames
frame,frames,p169r_1,List of processes
frame,large frame,p118v_1,Casting in frames
silverpoint,silverpoint,p015v_1,Tablets
charcoal,charcoals,p016r_1,Founding of soft iron
charcoal,charcoal,p016r_1,Founding of soft iron
charcoal,charcoal,p062r_4,Drawing
charcoal,charcoal,p064v_1,Apprenticeship of the painter
charcoal,charcoal,p100v_2,For ruby take some gold leaf
charcoal,biggest charcoal,p016r_1,Founding of soft iron
charcoal,big charcoal,p016r_1,Founding of soft iron
charcoal,new charcoal,p016r_1,Founding of soft iron
charcoal,hot charcoal,p159v_1,Cleaning files
forge,forges,p016r_1,Founding of soft iron
forge,forge,p041v_1,Glassworkers’ black
forge,forge,p082v_4,Method of casting in bronze
forge,forge,p083r_1,Sand for lead
forge,forge,p094r_1,Furbisher
forge,forge,p109r_4,Bellows of the forge
forge,forge,p115v_3,Reheating the noyau molds
forge,forge,p124v_2,Casting with gold
forge,forge,p127v_1,Founders’ earth
forge,forge,p128r_1,Casting in silver and gold
forge,forge,p128v_1,Whitening of cast silver
forge,forge,p132r_2,Method for reheating the molds
forge,forge,p134v_1,For making ☀ run
forge,forge,p134v_2, For gold casts in large works
forge,forge,p135v_1,Casting in ☼
forge,forge,p138v_2,Gold cast very thinly
forge,forge,p142v_1,Molding grasshoppers and things too thin
forge,forge,p152v_1,Repairing cast things
forge,forge,p160r_1,Press for the large molds
forge,goldsmith’s forge,p012v_3,For whitening enilanroc
forge,goldsmith’s forge,p108r_2,Spalt
forge,small forges,p016r_1,Founding of soft iron
forge,farriers’ forge,p094r_1,Furbisher
bellow,bellows,p016r_1,Founding of soft iron
bellow,bellows,p036v_1,Founder
bellow,bellows,p067r_3,Bellows furnace
bellow,bellows,p072r_2,Casting in copper 
bellow,bellows,p082v_4,Method of casting in bronze
bellow,bellows,p083v_3,Bellows
bellow,bellows,p109r_4,Bellows of the forge
bellow,bellows,p128r_1,Casting in silver and gold
bellow,bellows,p135v_1,Casting in ☼
bellow,bellows,p139r_1,Casts of lead and tin
bellow,bellows,p145v_1,Molding plants and flowers
bellow,bellows,p147v_3,Crucible
bellow,bellows,p150v_1,Molding hollow
bellow,bellows,p164v_1,Molds
bellow,bellow,p127v_1,Founders’ earth
bellow,bellow,p128r_1,Casting in silver and gold
bellow,little bellows,p115v_3,Reheating the noyau molds
bellow,little bellows,p132r_2,Method for reheating the molds
bellow,little bellows,p135v_1,Casting in ☼
bellow,little bellows,p139r_1,Casts of lead and tin
bellow,little bellows,p164r_4,Blowing
bellow,small bellows,p128r_1,Casting in silver and gold
bellow,small bellows,p135v_1,Casting in ☼
bellow,small &amp; large bellows,p135v_1,Casting in ☼
calibre,calibre,p016r_1,Founding of soft iron
