prefLabel_en,verbatim_term,identity,title
twice the back edge of a knife,twice the back edge of a knife,p024r_1,Grenades
the thickness of a swan’s quill,the thickness of a swan’s quill,p024r_1,Grenades
by the width of one finger,by the width of one finger,p024r_1,Grenades
width of two gabion,width of two gabions,p024v_1,For bringing a cannon over land
a long time,a long time,p029v_6,Dragon’s blood
sufficient quantity,sufficient quantity,p029v_6,Dragon’s blood
sufficient quantity,sufficient quantity,p071r_3,Mulled and sugared wine
rosary bead,rosary beads,p031v_4,Painting on glass
in winter,in winter,p032v_1,Mat maker
width of ten b straw,width of ten b straws,p032v_1,Mat maker
in summer,in summer,p032v_1,Mat maker
in summer,in summer,p162v_2,Olive trees
the back of a knife,the back of a knife,p033r_1,Knife for cutting the nose or a finger
like a toothpick,like a toothpick,p033r_2,XFor relighting an extinguished candle between your hands without blowing
as a toothpick,as a toothpick,p034r_4,XHow not to break a glass with a log or a large stick
from the tip of his ear to the tip of his nose,from the tip of his ear to the tip of his nose,p035r_1,For telling someone that you will show teach him something he does not know, and neither do you
within the capacity of one of the bushel,within the capacity of one of the bushels,p035v_2,For transmuting grain from one vessel to another
same size,same size,p035v_2,For transmuting grain from one vessel to another
width of the back of a knife or more,width of the back of a knife or more,p035v_2,For transmuting grain from one vessel to another
large enough that two fingertips can fit inside,large enough that two fingertips can fit inside,p036r_1,For transmuting a ball into a thimble, cunning
as tall as three finger,as tall as three fingers,p036r_1,For transmuting a ball into a thimble, cunning
as large as a double liard,as large as a double liard,p036r_1,For transmuting a ball into a thimble, cunning
thickness of a thumb,thickness of a thumb,p037v_1,Gardener
in the following year,in the following year,p041r_02,Garden lily
half as much,half as much,p041r_1,Earth for casting, for founders
meza onça,meza onça,p043r_3,Purple
as much as of one as the other,as much as of one as the other,p044v_4,Stucco
long as the width of 4 or 5 finger,long as the width of 4 or 5 fingers,p045r_1,Loading an arquebus with hail shot
wide as you want to make your cartridge long,wide as you want to make your cartridge long,p045r_1,Loading an arquebus with hail shot
walnut shell,walnut shell,p046r_1,For the teeth, oil of sulfur
space of 4 or five morning,space of 4 or five mornings,p046r_3,Against the falling sickness
a third,a third,p048v_1,Extraction of regulus
before sainct michel,before sainct michel,p049v_1,Birds
after mid-july until sainct michel,after mid-july until sainct michel,p049v_3,Birds
from all saints’ day until christma,from all saints’ day until christmas,p049v_3,Birds
small bead,small beads,p050v_2,Curried steel and files
capacity of one pitcher or earthen jug,capacity of one pitcher or earthen jug,p052r_1,The work done in Algiers
times per day,times per day,p053v_1,Silkworms
as long as a ring finger,as long as a ring finger,p053v_1,Silkworms
shorter by half,shorter by half,p053v_1,Silkworms
size of a pigeon egg,size of a pigeon egg,p053v_1,Silkworms
by half,by half,p053v_1,Silkworms
until holy week,until holy week,p053v_1,Silkworms
joint of the little finger,joint of the little finger,p055r_1,For firing a schioppo senza rumore
space of fifteen day,space of fifteen days,p055r_4,Onenev elbirro hcihw sllik fi eno spets no a draob ro a ueirse purrits 
as much iron filing,as much iron filings,p056r_1,Excellent tempering bath for cuirass bodies
as much pigeon dung as the said earth,as much pigeon dung as the said earth,p056r_1,Excellent tempering bath for cuirass bodies
as much horse dung,as much horse dung,p056r_1,Excellent tempering bath for cuirass bodies
big cauldron,big cauldron,p056r_1,Excellent tempering bath for cuirass bodies
size of a pea,size of a pea,p057v_1,Sheath maker
size of a pea,size of a pea,p128r_1,Casting in silver and gold
a glass thumb thick,a glass thumb thick,p061v_4,Grinding colors
times a day,times a day,p066v_1,For preventing teats from swelling d or to diminish overly large ones
times a day,times a day,p120r_3,IlNightingale
in half,in half,p066v_1,For preventing teats from swelling d or to diminish overly large ones
as much in one go as one can hold in a card folded up like a cannule,as much in one go as one can hold in a card folded up like a cannule,p066v_4,paintbrushes
degree of heat,degree of heat,p068r_3,Casting
to know if it is hot enough,to know if it is hot enough,p071r_3,Mulled and sugared wine
for the space of twenty-four hour,for the space of twenty-four hours,p074r_2,For making vermilion
space of half an hour,space of half an hour,p076v_4,For gilding iron or tin
twice as much,twice as much,p078v_1,For making bronze in the color of steel
twice as much,twice as much,p104r_2,For etching on iron
twice as long as the ascending pipe,twice as long as the ascending pipe,p080r_3,Fountains
as long a,as long as,p080r_3,Fountains
equal distance,equal distances,p082r_4,Clockmakers
distances as small as those of the small cogwheel,distances as small as those of the small cogwheels,p082r_4,Clockmakers
thickness of a coin of forty sou,thickness of a coin of forty sous,p085v_4,Experimented sands
thicknesses of paper,thicknesses of paper,p085v_4,Experimented sands
finger’s thickness across,finger’s thickness across,p094r_1,Furbisher
as much of the white calcined pebble,as much of the white calcined pebbles,p100r_4,Vitrified saltpeter
weight of a grain,weight of a grain,p100v_2,For ruby take some gold leaf
by two tile,by two tiles,p100v_2,For ruby take some gold leaf
one weight of calcined pebbles on three of minium,one weight of calcined pebbles on three of minium,p101r_1,Topaz
as much,as much,p101r_2,Salt for melting
one part of pumice stone calcined &amp; pulverized &amp; tr with three parts of minium,one part of pumice stone calcined &amp; pulverized &amp; tr with three parts of minium,p101v_2,Topaz
lb. &amp; a half,lb. &amp; a half,p102r_3,Ciment royal
small knife back,small knife back,p102r_4,Glass vessels
fingers’ width,fingers’ width,p102r_4,Glass vessels
dutch quill,dutch quill,p102r_4,Glass vessels
for a month,for a month,p102v_2,Infusion of anthos or rosemary
for the space of 9 day,for the space of 9 days,p103r_1,Against burns, excellent
for the time it takes you to say 8 paternoster,for the time it takes you to say 8 paternoster,p103r_1,Against burns, excellent
thickness of a teston,thickness of a teston,p103v_2,Cast
liard’s worth,liard’s worth,p104r_2,For etching on iron
until the beginning of august,until the beginning of august,p105r_4,Gardening
from mid-may,from mid-may,p105r_4,Gardening
in the month of january,in the month of january,p105r_4,Gardening
good amount,good amount,p106v_2,
size of a walnut,size of a walnut,p108r_2,Spalt
fourth part lead for three parts tin,fourth part lead for three parts tin,p110v_3,Cast of lead and tin
thin p, like the thick strings of a spinet, for the small work,thin p, like the thick strings of a spinet, for the small works,p111r_5,Iron wire
thick like cord, smaller,thick like cord, smaller,p111r_5,Iron wire
size of two chestnut,size of two chestnuts,p111v_1,Sal ammoniac water
as much as a grain of millet,as much as a grain of millet,p112v_1,For molding Making the arrangement and disposition of the animal
as much sal ammoniac water as can be held in an egg,as much sal ammoniac water as can be held in an egg,p113r_1,Tempering the sand and molding the first cast
or two egg,or two eggs,p113r_1,Tempering the sand and molding the first cast
hottish, such that you can hold it in your hand,hottish, such that you can hold it in your hand,p115v_1,Cast of tin
as the size of an hazelnut with its shell,as the size of an hazelnut with its shell,p116v_2,Mixture of tin and lead
size of a bean,size of a bean,p118v_1,Casting in frames
size of a bean,size of a bean,p135v_1,Casting in ☼
the same size as a bottle in which one boils tisane,the same size as a bottle in which one boils tisane,p118v_1,Casting in frames
as much as two walnut,as much as two walnuts,p118v_1,Casting in frames
half a glass,half a glass,p118v_1,Casting in frames
thickness of a the width of a grain of wheat,thickness of a the width of a grain of wheat,p119r_1,Advice about the above
thickness of a piece of paper,thickness of a piece of paper,p119v_2,Excellent secret for molding hollow and very delicately in fine gold
when their season is past,when their season is past,p120v_6,Keeping dry flowers in the same state all year
earthenware bowl, from which the peasants eat their soup,earthenware bowl, from which the peasants eat their soup,p121v_1,For casting in silver
small double handful,small double handful,p121v_1,For casting in silver
as much as you can take with 4 fingers and the thumb,as much as you can take with 4 fingers and the thumb,p121v_1,For casting in silver
as much as borax,as much as borax,p123r_1, A means di far correr lotnegra
for a whole day,for a whole day,p123r_1, A means di far correr lotnegra
in the early morning,in the early morning,p123r_1, A means di far correr lotnegra
quarter heavier than,quarter heavier than,p124v_2,Casting with gold
thickness of a knife,thickness of a knife,p124v_3,A means to make the gate for small female lizards
two times as much,two times as much,p128r_1,Casting in silver and gold
size of a hazelnut,size of a hazelnut,p128r_1,Casting in silver and gold
nearly as much of one as the other,nearly as much of one as the other,p128v_1,Whitening of cast silver
after the bread has been taken out,after the bread has been taken out,p129v_1,Animals dried in the oven for a long time
hot enough, like when one takes out the bread,hot enough, like when one takes out the bread,p129v_1,Animals dried in the oven for a long time
like the heat of the sun in june,like the heat of the sun in june,p129v_1,Animals dried in the oven for a long time
several times each day,several times each day,p132v_2,Crocum ferri
as much as a bean,as much as a bean,p135r_1,Couleur for gold or mixture
as much as a bean,as much as a bean,p139r_1,Casts of lead and tin
of such heat that you cannot hold your finger there, without feeling strong heat,of such heat that you cannot hold your finger there, without feeling strong heat,p137v_1,Tempering sand for molds of flat medals
test for this effect with paper. if it turns the paper red, it is enough, it is good to cast, but if it blackens the paper, it is too hot.,test for this effect with paper. if it turns the paper red, it is enough, it is good to cast, but if it blackens the paper, it is too hot.,p139r_1,Casts of lead and tin
when it no longer smoke,when it no longer smokes,p139v_1,Cast of wax to represent an animal that one has not got
at least as long,at least as long,p139v_1,Cast of wax to represent an animal that one has not got
bowl with handle,bowl with handles,p139v_1,Cast of wax to represent an animal that one has not got
as a large walnut,as a large walnut,p139v_1,Cast of wax to represent an animal that one has not got
cold water,cold water,p139v_1,Cast of wax to represent an animal that one has not got
when it makes large tracts se re pulling at the edges, &amp; motionless, &amp; close to one to another,when it makes large tracts se re pulling at the edges, &amp; motionless, &amp; close to one to another,p139v_1,Cast of wax to represent an animal that one has not got
water so hot, that, at the beginning, you cannot hold your finger in it,water so hot, that, at the beginning, you cannot hold your finger in it,p139v_1,Cast of wax to represent an animal that one has not got
cool in such a way that i could hold my finger to it without burning myself,cool in such a way that i could hold my finger to it without burning myself,p140v_3,Cast of lead and tin in plaster
to know when it is at a good heat, dip a little piece of twisted paper into it. if it blackens it without lighting, it is at a good heat. but if it burns it &amp; catches fire there, it is too hot,to know when it is at a good heat, dip a little piece of twisted paper into it. if it blackens it without lighting, it is at a good heat. but if it burns it &amp; catches fire there, it is too hot,p145r_2,Cuttlefish bone
of such capacity that the end of a little finger can almost enter it,of such capacity that the end of a little finger can almost enter it,p148v_1,Molding turtles
overnight in a good fire until the morning,overnight in a good fire until the morning,p149r_1,Softening iron and rendering it very soft
thickness of the back of a knife,thickness of the back of a knife,p150v_1,Molding hollow
the winter,the winter,p162v_1,Peach tree
during winter,during winter,p162v_1,Peach tree
during winter,during winter,p162v_2,Olive trees
the size of a pine nut,the size of a pine nut,p163r_1,Perfumer
when it quiver,when it quivers,p165v_5,Silver
height of a man,height of a man,p167r_1,Petards
thumbs breadth,thumbs breadth,p167r_1,Petards
écu’s weight,écu’s weight,p170v_2,Against plague
